survey_codes,block,species,count,percent_cover,original_herb_trt,angle,new_compass,shore_level,treatment,trt_y1,trt_y2,tile_id,survey_no
2019-08-14,D,Lottia_digitalis,0,NA,"lsc, lpd",25,55,2.383,W,W,NA,51,7
2019-08-14,D,Lottia_digitalis,1,NA,lpd,18,51,2.383,CW,C,W,52,7
2019-08-14,D,Lottia_digitalis,1,NA,ld,25,42,2.383,CC,C,C,53,7
2019-08-14,D,Lottia_digitalis,0,NA,"lsi, lpd",22,70,2.383,CC,C,C,54,7
2019-08-14,D,Lottia_digitalis,0,NA,"lsc, lsi, ld, lpd",19,67,2.383,WW,W,W,55,7
2019-08-14,D,Lottia_digitalis,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,7
2019-08-14,D,Lottia_digitalis,1,NA,NA,19,74,2.383,WC,W,C,57,7
2019-08-14,D,Lottia_digitalis,0,NA,lsi,15,77,2.383,CC,C,C,58,7
2019-08-14,D,Lottia_digitalis,0,NA,"lsc, lsi, ld, lpd",19,77,2.383,CW,C,W,59,7
2019-08-14,D,Lottia_digitalis,0,NA,ld,10,77,2.383,WC,W,C,60,7
2019-08-14,D,Lottia_digitalis,1,NA,"lsc, ld",17,76,2.383,CW,C,W,61,7
2019-08-14,D,Lottia_digitalis,1,NA,lsc,23,50,2.383,WC,W,C,62,7
2019-08-14,D,Lottia_digitalis,0,NA,"lsc, ld",17,35,2.383,WC,W,C,63,7
2019-08-14,D,Lottia_digitalis,0,NA,lsi,13,50,2.383,WW,W,W,64,7
2019-08-14,E,Lottia_digitalis,0,NA,"lsi, ld",13,107,2.242,W,W,NA,65,7
2019-08-14,E,Lottia_digitalis,0,NA,lpd,17,88,2.242,C,C,NA,66,7
2019-08-14,E,Lottia_digitalis,1,NA,ld,19,114,2.242,W,W,NA,67,7
2019-08-14,E,Lottia_digitalis,0,NA,NA,16,125,2.242,WC,W,C,68,7
2019-08-14,E,Lottia_digitalis,0,NA,"lsc, ld",18,115,2.242,C,C,NA,69,7
2019-08-14,E,Lottia_digitalis,1,NA,lpd,18,103,2.242,WW,W,W,70,7
2019-08-14,E,Lottia_digitalis,0,NA,lsc,20,98,2.242,WC,W,C,71,7
2019-08-14,E,Lottia_digitalis,0,NA,"lsc, lsi, ld, lpd",21,88,2.242,CC,C,C,72,7
2019-08-14,E,Lottia_digitalis,1,NA,ld,14,110,2.242,CC,C,C,73,7
2019-08-14,E,Lottia_digitalis,1,NA,"lsc, lpd",16,113,2.242,CC,C,C,74,7
2019-08-14,E,Lottia_digitalis,0,NA,"lsi, lpd",14,115,2.242,WC,W,C,75,7
2019-08-14,E,Lottia_digitalis,1,NA,lsi,13,100,2.242,CW,C,W,76,7
2019-08-14,E,Lottia_digitalis,1,NA,"lsi, lpd",13,95,2.242,CW,C,W,77,7
2019-08-14,E,Lottia_digitalis,0,NA,lsc,18,85,2.242,CW,C,W,78,7
2019-08-14,E,Lottia_digitalis,1,NA,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,7
2019-08-14,E,Lottia_digitalis,1,NA,lsi,22,97,2.242,WW,W,W,80,7
2019-08-14,F,Lottia_digitalis,0,NA,lsi,15,112,2.148,WW,W,W,81,7
2019-08-14,F,Lottia_digitalis,0,NA,"lsc, ld",15,115,2.148,WW,W,W,82,7
2019-08-14,F,Lottia_digitalis,0,NA,ld,18,125,2.148,CW,C,W,83,7
2019-08-14,F,Lottia_digitalis,0,NA,"lsc, lsi, ld, lpd",16,122,2.148,CC,C,C,84,7
2019-08-14,F,Lottia_digitalis,1,NA,ld,19,118,2.148,WC,W,C,85,7
2019-08-14,F,Lottia_digitalis,0,NA,"lsc, lpd",18,115,2.148,WC,W,C,86,7
2019-08-14,F,Lottia_digitalis,0,NA,NA,23,110,2.148,CW,C,W,87,7
2019-08-14,F,Lottia_digitalis,1,NA,"lsi, ld",22,115,2.148,WW,W,W,88,7
2019-08-14,F,Lottia_digitalis,1,NA,"lsc, lpd",24,105,2.148,C,C,NA,89,7
2019-08-14,F,Lottia_digitalis,1,NA,NA,27,122,2.148,WC,W,C,90,7
2019-08-14,F,Lottia_digitalis,0,NA,"lsi, lpd",25,117,2.148,CC,C,C,91,7
2019-08-14,F,Lottia_digitalis,1,NA,"lsc, ld",27,115,2.148,CC,C,C,92,7
2019-08-14,F,Lottia_digitalis,0,NA,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,7
2019-08-14,F,Lottia_digitalis,1,NA,lsi,22,125,2.148,CW,C,W,94,7
2019-08-14,F,Lottia_digitalis,1,NA,lpd,28,125,2.148,CW,C,W,95,7
2019-08-14,F,Lottia_digitalis,1,NA,"lsi, lpd",26,115,2.148,WW,W,W,96,7
2019-08-14,A,Lottia_paradigitalis,0,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,7
2019-08-14,A,Lottia_paradigitalis,2,NA,"lsc, ld",12,102,2.155,CC,C,C,2,7
2019-08-14,A,Lottia_paradigitalis,0,NA,"lsi, ld",14,108,2.155,WW,W,W,3,7
2019-08-14,A,Lottia_paradigitalis,1,NA,lsc,23,95,2.155,WW,W,W,4,7
2019-08-14,A,Lottia_paradigitalis,1,NA,ld,25,85,2.155,WC,W,C,5,7
2019-08-14,A,Lottia_paradigitalis,0,NA,"lsi, ld",24,89,2.155,WC,W,C,6,7
2019-08-14,A,Lottia_paradigitalis,3,NA,lpd,23,89,2.155,CC,C,C,7,7
2019-08-14,A,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",28,89,2.155,CW,C,W,8,7
2019-08-14,A,Lottia_paradigitalis,0,NA,lsc,22,85,2.155,CC,C,C,9,7
2019-08-14,A,Lottia_paradigitalis,0,NA,lsi,22,80,2.155,WC,W,C,10,7
2019-08-14,A,Lottia_paradigitalis,4,NA,ld,23,80,2.155,CW,C,W,11,7
2019-08-14,A,Lottia_paradigitalis,0,NA,lsi,24,82,2.155,CW,C,W,12,7
2019-08-14,A,Lottia_paradigitalis,0,NA,"lsc, ld",24,106,2.155,CW,C,W,13,7
2019-08-14,A,Lottia_paradigitalis,0,NA,"lsi, lpd",26,95,2.155,WW,W,W,14,7
2019-08-14,A,Lottia_paradigitalis,0,NA,lpd,32,103,2.155,WW,W,W,15,7
2019-08-14,A,Lottia_paradigitalis,3,NA,"lsi, lpd",34,90,2.155,CC,C,C,16,7
2019-08-14,B,Lottia_paradigitalis,0,NA,ld,17,75,2.543,WC,W,C,17,7
2019-08-14,B,Lottia_paradigitalis,0,NA,lsc,18,79,2.543,WW,W,W,18,7
2019-08-14,B,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",17,85,2.543,CW,C,W,19,7
2019-08-14,B,Lottia_paradigitalis,1,NA,lsi,21,81,2.543,CC,C,C,20,7
2019-08-14,B,Lottia_paradigitalis,1,NA,NA,25,78,2.543,CC,C,C,21,7
2019-08-14,B,Lottia_paradigitalis,1,NA,"lsc, ld",19,58,2.543,WC,W,C,22,7
2019-08-14,B,Lottia_paradigitalis,0,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,7
2019-08-14,B,Lottia_paradigitalis,0,NA,lpd,16,73,2.543,WC,W,C,24,7
2019-08-14,B,Lottia_paradigitalis,0,NA,ld,18,74,2.543,CW,C,W,25,7
2019-08-14,B,Lottia_paradigitalis,0,NA,"lsi, lpd",17,75,2.543,W,W,NA,26,7
2019-08-14,B,Lottia_paradigitalis,0,NA,"lsc, ld",14,67,2.543,C,C,NA,27,7
2019-08-14,B,Lottia_paradigitalis,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,7
2019-08-14,B,Lottia_paradigitalis,0,NA,lsc,12,60,2.543,CC,C,C,29,7
2019-08-14,B,Lottia_paradigitalis,1,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,7
2019-08-14,B,Lottia_paradigitalis,0,NA,"lsc, lpd",13,56,2.543,WW,W,W,31,7
2019-08-14,B,Lottia_paradigitalis,0,NA,lsi,13,60,2.543,CW,C,W,32,7
2019-08-14,C,Lottia_paradigitalis,0,NA,NA,17,65,2.551,WW,W,W,33,7
2019-08-14,C,Lottia_paradigitalis,0,NA,"lsi, lpd",13,68,2.551,C,C,NA,34,7
2019-08-14,C,Lottia_paradigitalis,1,NA,"lsi, ld",13,60,2.551,CC,C,C,35,7
2019-08-14,C,Lottia_paradigitalis,2,NA,"lsc, ld",11,55,2.551,WC,W,C,36,7
2019-08-14,C,Lottia_paradigitalis,4,NA,lpd,11,51,2.551,CW,C,W,37,7
2019-08-14,C,Lottia_paradigitalis,3,NA,"lsc, lpd",15,44,2.551,WW,W,W,38,7
2019-08-14,C,Lottia_paradigitalis,0,NA,lsc,13,75,2.551,WC,W,C,39,7
2019-08-14,C,Lottia_paradigitalis,0,NA,lpd,19,67,2.551,WC,W,C,40,7
2019-08-14,C,Lottia_paradigitalis,0,NA,"lsi, ld",18,65,2.551,CC,C,C,41,7
2019-08-14,C,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,7
2019-08-14,C,Lottia_paradigitalis,0,NA,NA,14,70,2.551,WW,W,W,43,7
2019-08-14,C,Lottia_paradigitalis,0,NA,"lsi, lpd",9,65,2.551,WW,W,W,44,7
2019-08-14,C,Lottia_paradigitalis,0,NA,lsc,17,55,2.551,CC,C,C,45,7
2019-08-14,C,Lottia_paradigitalis,0,NA,"lsc, lpd",15,67,2.551,CW,C,W,46,7
2019-08-14,C,Lottia_paradigitalis,6,NA,lsc,17,55,2.551,CC,C,C,47,7
2019-08-14,C,Lottia_paradigitalis,0,NA,NA,13,60,2.551,CW,C,W,48,7
2019-08-14,D,Lottia_paradigitalis,1,NA,"lsi, ld",20,55,2.383,CC,C,C,49,7
2019-08-14,D,Lottia_paradigitalis,0,NA,NA,13,52,2.383,CC,C,C,50,7
2019-08-14,D,Lottia_paradigitalis,0,NA,"lsc, lpd",25,55,2.383,W,W,NA,51,7
2019-08-14,D,Lottia_paradigitalis,2,NA,lpd,18,51,2.383,CW,C,W,52,7
2019-08-14,D,Lottia_paradigitalis,0,NA,ld,25,42,2.383,CC,C,C,53,7
2019-08-14,D,Lottia_paradigitalis,0,NA,"lsi, lpd",22,70,2.383,CC,C,C,54,7
2019-08-14,D,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",19,67,2.383,WW,W,W,55,7
2019-08-14,D,Lottia_paradigitalis,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,7
2019-08-14,D,Lottia_paradigitalis,0,NA,NA,19,74,2.383,WC,W,C,57,7
2019-08-14,D,Lottia_paradigitalis,5,NA,lsi,15,77,2.383,CC,C,C,58,7
2019-08-14,D,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",19,77,2.383,CW,C,W,59,7
2019-08-14,D,Lottia_paradigitalis,1,NA,ld,10,77,2.383,WC,W,C,60,7
2019-08-14,D,Lottia_paradigitalis,0,NA,"lsc, ld",17,76,2.383,CW,C,W,61,7
2019-08-14,D,Lottia_paradigitalis,0,NA,lsc,23,50,2.383,WC,W,C,62,7
2019-08-14,D,Lottia_paradigitalis,0,NA,"lsc, ld",17,35,2.383,WC,W,C,63,7
2019-08-14,D,Lottia_paradigitalis,1,NA,lsi,13,50,2.383,WW,W,W,64,7
2019-08-14,E,Lottia_paradigitalis,0,NA,"lsi, ld",13,107,2.242,W,W,NA,65,7
2019-08-14,E,Lottia_paradigitalis,2,NA,lpd,17,88,2.242,C,C,NA,66,7
2019-08-14,E,Lottia_paradigitalis,0,NA,ld,19,114,2.242,W,W,NA,67,7
2019-08-14,E,Lottia_paradigitalis,2,NA,NA,16,125,2.242,WC,W,C,68,7
2019-08-14,E,Lottia_paradigitalis,0,NA,"lsc, ld",18,115,2.242,C,C,NA,69,7
2019-08-14,E,Lottia_paradigitalis,0,NA,lpd,18,103,2.242,WW,W,W,70,7
2019-08-14,E,Lottia_paradigitalis,4,NA,lsc,20,98,2.242,WC,W,C,71,7
2019-08-14,E,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",21,88,2.242,CC,C,C,72,7
2019-08-14,E,Lottia_paradigitalis,1,NA,ld,14,110,2.242,CC,C,C,73,7
2019-08-14,E,Lottia_paradigitalis,0,NA,"lsc, lpd",16,113,2.242,CC,C,C,74,7
2019-08-14,E,Lottia_paradigitalis,0,NA,"lsi, lpd",14,115,2.242,WC,W,C,75,7
2019-08-14,E,Lottia_paradigitalis,0,NA,lsi,13,100,2.242,CW,C,W,76,7
2019-08-14,E,Lottia_paradigitalis,1,NA,"lsi, lpd",13,95,2.242,CW,C,W,77,7
2019-08-14,E,Lottia_paradigitalis,5,NA,lsc,18,85,2.242,CW,C,W,78,7
2019-08-14,E,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,7
2019-08-14,E,Lottia_paradigitalis,0,NA,lsi,22,97,2.242,WW,W,W,80,7
2019-08-14,F,Lottia_paradigitalis,0,NA,lsi,15,112,2.148,WW,W,W,81,7
2019-08-14,F,Lottia_paradigitalis,0,NA,"lsc, ld",15,115,2.148,WW,W,W,82,7
2019-08-14,F,Lottia_paradigitalis,4,NA,ld,18,125,2.148,CW,C,W,83,7
2019-08-14,F,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",16,122,2.148,CC,C,C,84,7
2019-08-14,F,Lottia_paradigitalis,3,NA,ld,19,118,2.148,WC,W,C,85,7
2019-08-14,F,Lottia_paradigitalis,2,NA,"lsc, lpd",18,115,2.148,WC,W,C,86,7
2019-08-14,F,Lottia_paradigitalis,0,NA,NA,23,110,2.148,CW,C,W,87,7
2019-08-14,F,Lottia_paradigitalis,0,NA,"lsi, ld",22,115,2.148,WW,W,W,88,7
2019-08-14,F,Lottia_paradigitalis,0,NA,"lsc, lpd",24,105,2.148,C,C,NA,89,7
2019-08-14,F,Lottia_paradigitalis,0,NA,NA,27,122,2.148,WC,W,C,90,7
2019-08-14,F,Lottia_paradigitalis,1,NA,"lsi, lpd",25,117,2.148,CC,C,C,91,7
2019-08-14,F,Lottia_paradigitalis,2,NA,"lsc, ld",27,115,2.148,CC,C,C,92,7
2019-08-14,F,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,7
2019-08-14,F,Lottia_paradigitalis,1,NA,lsi,22,125,2.148,CW,C,W,94,7
2019-08-14,F,Lottia_paradigitalis,0,NA,lpd,28,125,2.148,CW,C,W,95,7
2019-08-14,F,Lottia_paradigitalis,0,NA,"lsi, lpd",26,115,2.148,WW,W,W,96,7
2019-08-14,A,Littorina_sitkana,0,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,7
2019-08-14,A,Littorina_sitkana,0,NA,"lsc, ld",12,102,2.155,CC,C,C,2,7
2019-08-14,A,Littorina_sitkana,0,NA,"lsi, ld",14,108,2.155,WW,W,W,3,7
2019-08-14,A,Littorina_sitkana,0,NA,lsc,23,95,2.155,WW,W,W,4,7
2019-08-14,A,Littorina_sitkana,0,NA,ld,25,85,2.155,WC,W,C,5,7
2019-08-14,A,Littorina_sitkana,0,NA,"lsi, ld",24,89,2.155,WC,W,C,6,7
2019-08-14,A,Littorina_sitkana,0,NA,lpd,23,89,2.155,CC,C,C,7,7
2019-08-14,A,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",28,89,2.155,CW,C,W,8,7
2019-08-14,A,Littorina_sitkana,0,NA,lsc,22,85,2.155,CC,C,C,9,7
2019-08-14,A,Littorina_sitkana,0,NA,lsi,22,80,2.155,WC,W,C,10,7
2019-08-14,A,Littorina_sitkana,0,NA,ld,23,80,2.155,CW,C,W,11,7
2019-08-14,A,Littorina_sitkana,0,NA,lsi,24,82,2.155,CW,C,W,12,7
2019-08-14,A,Littorina_sitkana,0,NA,"lsc, ld",24,106,2.155,CW,C,W,13,7
2019-08-14,A,Littorina_sitkana,0,NA,"lsi, lpd",26,95,2.155,WW,W,W,14,7
2019-08-14,A,Littorina_sitkana,0,NA,lpd,32,103,2.155,WW,W,W,15,7
2019-08-14,A,Littorina_sitkana,0,NA,"lsi, lpd",34,90,2.155,CC,C,C,16,7
2019-08-14,B,Littorina_sitkana,0,NA,ld,17,75,2.543,WC,W,C,17,7
2019-08-14,B,Littorina_sitkana,0,NA,lsc,18,79,2.543,WW,W,W,18,7
2019-08-14,B,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",17,85,2.543,CW,C,W,19,7
2019-08-14,B,Littorina_sitkana,0,NA,lsi,21,81,2.543,CC,C,C,20,7
2019-08-14,B,Littorina_sitkana,0,NA,NA,25,78,2.543,CC,C,C,21,7
2019-08-14,B,Littorina_sitkana,0,NA,"lsc, ld",19,58,2.543,WC,W,C,22,7
2019-08-14,B,Littorina_sitkana,0,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,7
2019-08-14,B,Littorina_sitkana,0,NA,lpd,16,73,2.543,WC,W,C,24,7
2019-08-14,B,Littorina_sitkana,0,NA,ld,18,74,2.543,CW,C,W,25,7
2019-08-14,B,Littorina_sitkana,0,NA,"lsi, lpd",17,75,2.543,W,W,NA,26,7
2019-08-14,B,Littorina_sitkana,0,NA,"lsc, ld",14,67,2.543,C,C,NA,27,7
2019-08-14,B,Littorina_sitkana,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,7
2019-08-14,B,Littorina_sitkana,0,NA,lsc,12,60,2.543,CC,C,C,29,7
2019-08-14,B,Littorina_sitkana,1,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,7
2019-08-14,B,Littorina_sitkana,0,NA,"lsc, lpd",13,56,2.543,WW,W,W,31,7
2019-08-14,B,Littorina_sitkana,0,NA,lsi,13,60,2.543,CW,C,W,32,7
2019-08-14,C,Littorina_sitkana,0,NA,NA,17,65,2.551,WW,W,W,33,7
2019-08-14,C,Littorina_sitkana,0,NA,"lsi, lpd",13,68,2.551,C,C,NA,34,7
2019-08-14,C,Littorina_sitkana,0,NA,"lsi, ld",13,60,2.551,CC,C,C,35,7
2019-08-14,C,Littorina_sitkana,0,NA,"lsc, ld",11,55,2.551,WC,W,C,36,7
2019-08-14,C,Littorina_sitkana,0,NA,lpd,11,51,2.551,CW,C,W,37,7
2019-08-14,C,Littorina_sitkana,0,NA,"lsc, lpd",15,44,2.551,WW,W,W,38,7
2019-08-14,C,Littorina_sitkana,0,NA,lsc,13,75,2.551,WC,W,C,39,7
2019-08-14,C,Littorina_sitkana,0,NA,lpd,19,67,2.551,WC,W,C,40,7
2019-08-14,C,Littorina_sitkana,0,NA,"lsi, ld",18,65,2.551,CC,C,C,41,7
2019-08-14,C,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,7
2019-08-14,C,Littorina_sitkana,0,NA,NA,14,70,2.551,WW,W,W,43,7
2019-08-14,C,Littorina_sitkana,0,NA,"lsi, lpd",9,65,2.551,WW,W,W,44,7
2019-08-14,C,Littorina_sitkana,0,NA,lsc,17,55,2.551,CC,C,C,45,7
2019-08-14,C,Littorina_sitkana,0,NA,"lsc, lpd",15,67,2.551,CW,C,W,46,7
2019-08-14,C,Littorina_sitkana,0,NA,lsc,17,55,2.551,CC,C,C,47,7
2019-08-14,C,Littorina_sitkana,0,NA,NA,13,60,2.551,CW,C,W,48,7
2019-08-14,D,Littorina_sitkana,0,NA,"lsi, ld",20,55,2.383,CC,C,C,49,7
2019-08-14,D,Littorina_sitkana,0,NA,NA,13,52,2.383,CC,C,C,50,7
2019-08-14,D,Littorina_sitkana,0,NA,"lsc, lpd",25,55,2.383,W,W,NA,51,7
2019-08-14,D,Littorina_sitkana,0,NA,lpd,18,51,2.383,CW,C,W,52,7
2019-08-14,D,Littorina_sitkana,0,NA,ld,25,42,2.383,CC,C,C,53,7
2019-08-14,D,Littorina_sitkana,0,NA,"lsi, lpd",22,70,2.383,CC,C,C,54,7
2019-08-14,D,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",19,67,2.383,WW,W,W,55,7
2019-08-14,D,Littorina_sitkana,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,7
2019-08-14,D,Littorina_sitkana,0,NA,NA,19,74,2.383,WC,W,C,57,7
2019-08-14,D,Littorina_sitkana,0,NA,lsi,15,77,2.383,CC,C,C,58,7
2019-08-14,D,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",19,77,2.383,CW,C,W,59,7
2019-08-14,D,Littorina_sitkana,0,NA,ld,10,77,2.383,WC,W,C,60,7
2019-08-14,D,Littorina_sitkana,0,NA,"lsc, ld",17,76,2.383,CW,C,W,61,7
2019-08-14,D,Littorina_sitkana,0,NA,lsc,23,50,2.383,WC,W,C,62,7
2019-08-14,D,Littorina_sitkana,0,NA,"lsc, ld",17,35,2.383,WC,W,C,63,7
2019-08-14,D,Littorina_sitkana,0,NA,lsi,13,50,2.383,WW,W,W,64,7
2019-08-14,E,Littorina_sitkana,0,NA,"lsi, ld",13,107,2.242,W,W,NA,65,7
2019-08-14,E,Littorina_sitkana,0,NA,lpd,17,88,2.242,C,C,NA,66,7
2019-08-14,E,Littorina_sitkana,0,NA,ld,19,114,2.242,W,W,NA,67,7
2019-08-14,E,Littorina_sitkana,0,NA,NA,16,125,2.242,WC,W,C,68,7
2019-08-14,E,Littorina_sitkana,0,NA,"lsc, ld",18,115,2.242,C,C,NA,69,7
2019-08-14,E,Littorina_sitkana,0,NA,lpd,18,103,2.242,WW,W,W,70,7
2019-08-14,E,Littorina_sitkana,0,NA,lsc,20,98,2.242,WC,W,C,71,7
2019-08-14,E,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",21,88,2.242,CC,C,C,72,7
2019-08-14,E,Littorina_sitkana,0,NA,ld,14,110,2.242,CC,C,C,73,7
2019-08-14,E,Littorina_sitkana,0,NA,"lsc, lpd",16,113,2.242,CC,C,C,74,7
2019-08-14,E,Littorina_sitkana,0,NA,"lsi, lpd",14,115,2.242,WC,W,C,75,7
2019-08-14,E,Littorina_sitkana,0,NA,lsi,13,100,2.242,CW,C,W,76,7
2019-08-14,E,Littorina_sitkana,0,NA,"lsi, lpd",13,95,2.242,CW,C,W,77,7
2019-08-14,E,Littorina_sitkana,0,NA,lsc,18,85,2.242,CW,C,W,78,7
2019-08-14,E,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,7
2019-08-14,E,Littorina_sitkana,0,NA,lsi,22,97,2.242,WW,W,W,80,7
2019-08-14,F,Littorina_sitkana,0,NA,lsi,15,112,2.148,WW,W,W,81,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsc, ld",15,115,2.148,WW,W,W,82,7
2019-08-14,F,Littorina_sitkana,0,NA,ld,18,125,2.148,CW,C,W,83,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",16,122,2.148,CC,C,C,84,7
2019-08-14,F,Littorina_sitkana,0,NA,ld,19,118,2.148,WC,W,C,85,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsc, lpd",18,115,2.148,WC,W,C,86,7
2019-08-14,F,Littorina_sitkana,0,NA,NA,23,110,2.148,CW,C,W,87,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsi, ld",22,115,2.148,WW,W,W,88,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsc, lpd",24,105,2.148,C,C,NA,89,7
2019-08-14,F,Littorina_sitkana,0,NA,NA,27,122,2.148,WC,W,C,90,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsi, lpd",25,117,2.148,CC,C,C,91,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsc, ld",27,115,2.148,CC,C,C,92,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,7
2019-08-14,F,Littorina_sitkana,0,NA,lsi,22,125,2.148,CW,C,W,94,7
2019-08-14,F,Littorina_sitkana,0,NA,lpd,28,125,2.148,CW,C,W,95,7
2019-08-14,F,Littorina_sitkana,0,NA,"lsi, lpd",26,115,2.148,WW,W,W,96,7
2019-08-14,A,Littorina_scutulata,0,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,7
2019-08-14,A,Littorina_scutulata,2,NA,"lsc, ld",12,102,2.155,CC,C,C,2,7
2019-08-14,A,Littorina_scutulata,4,NA,"lsi, ld",14,108,2.155,WW,W,W,3,7
2019-08-14,A,Littorina_scutulata,0,NA,lsc,23,95,2.155,WW,W,W,4,7
2019-08-14,A,Littorina_scutulata,1,NA,ld,25,85,2.155,WC,W,C,5,7
2019-08-14,A,Littorina_scutulata,0,NA,"lsi, ld",24,89,2.155,WC,W,C,6,7
2019-08-14,A,Littorina_scutulata,1,NA,lpd,23,89,2.155,CC,C,C,7,7
2019-08-14,A,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",28,89,2.155,CW,C,W,8,7
2019-08-14,A,Littorina_scutulata,0,NA,lsc,22,85,2.155,CC,C,C,9,7
2019-08-14,A,Littorina_scutulata,1,NA,lsi,22,80,2.155,WC,W,C,10,7
2019-08-14,A,Littorina_scutulata,0,NA,ld,23,80,2.155,CW,C,W,11,7
2019-08-14,A,Littorina_scutulata,0,NA,lsi,24,82,2.155,CW,C,W,12,7
2019-08-14,A,Littorina_scutulata,0,NA,"lsc, ld",24,106,2.155,CW,C,W,13,7
2019-08-14,A,Littorina_scutulata,0,NA,"lsi, lpd",26,95,2.155,WW,W,W,14,7
2019-08-14,A,Littorina_scutulata,0,NA,lpd,32,103,2.155,WW,W,W,15,7
2019-08-14,A,Littorina_scutulata,1,NA,"lsi, lpd",34,90,2.155,CC,C,C,16,7
2019-08-14,B,Littorina_scutulata,0,NA,ld,17,75,2.543,WC,W,C,17,7
2019-08-14,B,Littorina_scutulata,0,NA,lsc,18,79,2.543,WW,W,W,18,7
2019-08-14,B,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",17,85,2.543,CW,C,W,19,7
2019-08-14,B,Littorina_scutulata,0,NA,lsi,21,81,2.543,CC,C,C,20,7
2019-08-14,B,Littorina_scutulata,0,NA,NA,25,78,2.543,CC,C,C,21,7
2019-08-14,B,Littorina_scutulata,0,NA,"lsc, ld",19,58,2.543,WC,W,C,22,7
2019-08-14,B,Littorina_scutulata,0,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,7
2019-08-14,B,Littorina_scutulata,0,NA,lpd,16,73,2.543,WC,W,C,24,7
2019-08-14,B,Littorina_scutulata,0,NA,ld,18,74,2.543,CW,C,W,25,7
2019-08-14,B,Littorina_scutulata,1,NA,"lsi, lpd",17,75,2.543,W,W,NA,26,7
2019-08-14,B,Littorina_scutulata,0,NA,"lsc, ld",14,67,2.543,C,C,NA,27,7
2019-08-14,B,Littorina_scutulata,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,7
2019-08-14,B,Littorina_scutulata,0,NA,lsc,12,60,2.543,CC,C,C,29,7
2019-08-14,B,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,7
2019-08-14,B,Littorina_scutulata,1,NA,"lsc, lpd",13,56,2.543,WW,W,W,31,7
2019-08-14,B,Littorina_scutulata,0,NA,lsi,13,60,2.543,CW,C,W,32,7
2019-08-14,C,Littorina_scutulata,0,NA,NA,17,65,2.551,WW,W,W,33,7
2019-08-14,C,Littorina_scutulata,0,NA,"lsi, lpd",13,68,2.551,C,C,NA,34,7
2019-08-14,C,Littorina_scutulata,1,NA,"lsi, ld",13,60,2.551,CC,C,C,35,7
2019-08-14,C,Littorina_scutulata,1,NA,"lsc, ld",11,55,2.551,WC,W,C,36,7
2019-08-14,C,Littorina_scutulata,0,NA,lpd,11,51,2.551,CW,C,W,37,7
